,times,herf,author,content,share_num,pingllun_num,dianzan_num
42,04月01日 20:47,https://weibo.com/5559813981/MA0vX59Mu?refer_flag=1001030103_,Coop留学日记,#留学土耳其#同学们问询的南昌留学机构反馈黑白料合集：卡卡留学杂货铺、青田留学3小时留学、鹏鋆教育盈傲留学、海德留学优越教育、荣思国际留学机构求推荐，留学中介避雷，机构黑料投稿，有不清楚的都可以问我~#马来西亚留学中介机构/英国留学中介机构/美国留学中介机构哪家好靠谱口碑怎么样#O全国留学中介机构查询系统收起d,0,0,0
43,04月01日 20:41,https://weibo.com/7549465743/MA0tPDHDd?refer_flag=1001030103_,古事如尘,周传雄《蓝色土耳其》K蓝色土耳其@QQ音乐​,0,0,0
44,04月01日 20:40,https://weibo.com/6906186867/MA0tt83AK?refer_flag=1001030103_,yz嗷,幻花🍅说hrb浪漫土耳其然后所有人很迷离的沉默了3秒然后🐎轻笑（） ​,0, 2,23
45,04月01日 20:39,https://weibo.com/2106083604/MA0sRjIJb?refer_flag=1001030103_,地震讯息,【欧洲地中海地震中心】发布，2023-04-01 20:34:37 在 土耳其中部（纬度:36.02°N 经度:35.96°EO网页链接） 发生3.9级地震，震源深度:2.0公里，查看详细O网页链接#AppO网页链接​,0,0,0
46,04月01日 20:36,https://weibo.com/7549320978/MA0rA8gSo?refer_flag=1001030103_,喀山红宝石足球俱乐部,喀山红宝石 ❤️💚 足球俱乐部新闻服务部门前任负责人博季列夫斯基：“我与俱乐部的新管理层没有找到共同语言。有人甚至问了我俱乐部在VK上是否有页面这样的问题……”- 喀山红宝石 ❤️💚 现在有了新的管理层，这就是您离开的原因吗？“我们没有找到共同语言…… 我在土耳其贝莱克冬训期间被叫了回来。经过一次谈话，我们就意识到了这对每个人都更好。”- “没有找到共同语言”是什么意思？“他们对俱乐部新闻服务部门的工作有着不一样的看法。他们的一些问题让我感到惊讶！他们问为什么有七个人在新闻服务部门工作？他们每个人都在做什么？他们还要求我们制定日常的工作计划。然后，我们必须每周都以书面形式报告上去。俱乐部的每位员工都必须以书面形式写明自己的工作职责，尽管这个人可能是在人事部门工作的。”- 有一些不寻常的要求？“经过一场相当激进的对话，我认为俱乐部的新管理层可能要走另外一条路了。无论如何，祝大家好运吧，俱乐部还是需要解决问题的。”- 一次谈话就足以让您离开了吗？“我想让这个赛季的外宣工作做得更好一些。我们从俄超降级了，喀山红宝石 ❤️💚 需要打回去。然后，有五个人同时和我谈话，包括总经理助理、律师、人事部门的人，以及会计师，但他们问的都是很平庸的事情。对于我来说，这些问题是很奇怪的，但我还是对所有的问题都提供了详细的答案。”- 比如说什么问题？“比如，他们甚至不知道俱乐部在VK平台上是否有自己的页面…… 更不知道怎么找到它…… ”- 无语……“我很难解释这种情况…… 我被他们很紧急地从球队在土耳其贝莱克的冬训营召了回来。我飞了10个小时才回到喀山，然后就被问了这样的问题……”收起d,0,0,0
47,04月01日 20:31,https://weibo.com/7470428316/MA0pPnGWS?refer_flag=1001030103_,Ufudfhll,#成都锦城学院#说流浪狗怎么来的 道德谴责学生的 有关系吗和这个事 欧洲你去看看 土耳其街头都是流浪狗 地震都会救狗 人人都逗一逗喂一喂 我们的流浪狗就该打死 6 人才是命是吧 ​,0,0,8
48,04月01日 20:30,https://weibo.com/7340203863/MA0pl27WK?refer_flag=1001030103_,小明爷爷想长寿,但是这群土耳其人婚姻观我不敢苟同。 ​,0,0,0
49,04月01日 20:30,https://weibo.com/2106083604/MA0pd1eSK?refer_flag=1001030103_,地震讯息,【欧洲地中海地震中心】发布，2023-04-01 20:26:48 在 土耳其东部（纬度:38.29°N 经度:38.25°EO网页链接） 发生3.6级地震，震源深度:5.0公里，查看详细O网页链接#AppO网页链接​,0,0,0
50,04月01日 20:23,https://weibo.com/2687588471/MA0mkuboY?refer_flag=1001030103_,Philopoemen,什么土耳其行为 ​, 1,0,0
51,04月01日 20:19,https://weibo.com/7349633427/MA0kTBXfw?refer_flag=1001030103_,兵之佳,发布了头条文章：《局势新变数！土耳其同意芬兰加入北约，乌媒：印度为乌军提供援助》O局势新变数！土耳其同意芬兰加入北约，乌媒：印度为乌军提供援助​,0,0,1
52,04月01日 20:17,https://weibo.com/2359864517/MA0jYgo8n?refer_flag=1001030103_,Relevant0112X,最近的快乐1️⃣模拟器帮我省了好多钱至少几百万欧（撞太多了2️⃣裱起了亲签3️⃣春天到了4️⃣土耳其烤肉的羊排简直无敌 一点点膻味都没有！5️⃣旭哥的雪茄 一口就窒息​,0,0,1
53,04月01日 20:09,https://weibo.com/5067962834/MA0gIr1NG?refer_flag=1001030103_,笑够了,【官方正品】土耳其AR香水Atelier Rebul木质调小众香男女士香水【包邮】【券后价】 119 元【现价】 179 元【优惠券】 30 元2广州【官方正品】土耳其AR香水Atelier Rebul木质调小众香男女士香水​,0,0,0
54,04月01日 20:09,https://weibo.com/7750492481/MA0gGjFCX?refer_flag=1001030103_,光光大人驾到O3O,考试day1⃣️：72块半斤的鱿鱼 绝味 再也不见不想换鞋 穿拖鞋出门买烧烤霸王茶姬新包装 笨蛋机器人亚米！！！！！！！！遇到精神小伙儿了呗Lucky小狗 看到这条小狗的考试都过！早上被自己锁了 笑死了食堂的土耳其 so亚米​,0, 2,0
55,04月01日 20:06,https://weibo.com/1402901591/MA0fohb7M?refer_flag=1001030103_,财经早餐,【土耳其：#4成农产品经粮食走廊出口运往欧洲#】据土耳其阿纳多卢通讯社当地时间3月31号报道，自黑海港口农产品外运协议再次延长以来，两周内已有超过120万吨谷物从乌克兰出口。报道称，自3月19号黑海港口农产品外运协议再次延长以来，已有至少31艘运粮船从乌克兰港口出发。截至3月30号，自外运协议签署以来，总共有851艘运粮船离开乌克兰。此外，迄今为止，共计超过2500万吨谷物通过这一粮食走廊出口，其中至少40％运往欧洲。L看看新闻全球眼的微博视频收起d,0,0,0
56,04月01日 20:05,https://weibo.com/6042396121/MA0fbBYUc?refer_flag=1001030103_,tututuzizizi,好想好想好想去冰岛 土耳其 巴黎 ​,0, 4,0
