,times,herf,author,content,share_num,pingllun_num,dianzan_num
40,04月01日 15:20,https://weibo.com/6355176008/MzYnBA0J4?refer_flag=1001030103_,体坛八一八,#李微敖 张继科#李微敖说，张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？#张继科方将对侵权用户提起诉讼#张继科​​​收起d,0,0,0
41,04月01日 15:03,https://weibo.com/7012035703/MzYgEdiKw?refer_flag=1001030103_,慕stay,为什么我要看微博和明星八卦，以前觉得明星全是帅哥美女，现在看来全是人设，归根结底是个赚钱的职业 ​,0,0,0
42,04月01日 14:43,https://weibo.com/1922709122/MzY8Ag1L3?refer_flag=1001030103_,春一渡不扶猫,说实话平时我愿意把自己的事情宣泄出来，那是我愿意，我心情抒发爽了我就没负担了但是一个个好像把我当作行走的八卦看，来问我这件事那件事，你看我是不是像个傻b什么都跟你倒豆子说出去？我要说的事情，管它多惊世骇俗，我说了是老娘乐意真的把我当微博热搜呢？我是哪路明星啊还是非得从我不愉快的经历找出点存在感👆收起d,0,0,0
43,04月01日 14:30,https://weibo.com/6314576493/MzY37wlr6?refer_flag=1001030103_,用户631456314576493,#李微敖 张继科#现在一般人都没在怕什么律师信了，八卦事务正常讨论，谁要你是名人呢？尤其又涩及两个名女人和一个体育明星​,0,0,0
44,04月01日 14:22,https://weibo.com/7490293427/MzXZTxS5E?refer_flag=1001030103_,君悦妤祎,#李微敖 张继科#李微敖:张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人！ ​,0,0,6
45,04月01日 14:07,https://weibo.com/1562697291/MzXTIeo1a?refer_flag=1001030103_,范爷____,#李微敖 张继科#张继科与袁姗姗？ 打乒乓球的比娱乐圈明星八卦还多。 ​,0,0,1
46,04月01日 14:07,https://weibo.com/7809429584/MzXTH7XC7?refer_flag=1001030103_,雯录收藏本,#李微敖 张继科#张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。希望张继科可以做出正面回应，虽然以前你是乒乓球运动员，得到了很多人的青睐。但现在你的所作所为已经上升到法律，不要一错再错，网友是不会买你的帐收起d,0,0,3
47,04月01日 14:02,https://weibo.com/6411227606/MzXRSbUWq?refer_flag=1001030103_,翎少女,吃瓜群众聚集地 明星八卦 明星 娱乐圈 吃瓜娱乐圈 娱乐#热搜疯狂打call##国内最污综艺#L翎少女的微博视频​,0,0,0
48,04月01日 14:00,https://weibo.com/5316289327/MzXR0nWX7?refer_flag=1001030103_,刚刚又出大事了,张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？#李微敖 张继科#​,0,0,5
49,04月01日 13:52,https://weibo.com/5265967313/MzXNN2dDA?refer_flag=1001030103_,林远图,李微敖回答关于张继科的债务以及视频问题：这并不是简简单单的明星们“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？ ​, 1,0,5
50,04月01日 13:52,https://weibo.com/1738099550/MzXNIe1VQ?refer_flag=1001030103_,闻舞,#李微敖 张继科#李微敖谈张继科：张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？ ​收起d,0,0,5
51,04月01日 13:47,https://weibo.com/7502807787/MzXLD7oIQ?refer_flag=1001030103_,新娱班长,#李微敖 张继科#李微敖:张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人！ ​,0,0,6
52,04月01日 13:46,https://weibo.com/6411227606/MzXL6lwXG?refer_flag=1001030103_,翎少女,吃瓜群众聚集地 明星八卦 明星 娱乐圈 吃瓜娱乐圈 娱乐#综艺剪辑##爱豆v能量#L翎少女的微博视频​,0,0,0
53,04月01日 13:32,https://weibo.com/5165512998/MzXFn6kbU?refer_flag=1001030103_,幽默娱快,八卦真娱快：虞书欣、白鹿 来品鉴两位女明星的最新状态…… ​,0,0,0
54,04月01日 13:10,https://weibo.com/7747056179/MzXwNiCpt?refer_flag=1001030103_,YouTube亮眼,周星驰不为人知的故事  娱乐圈八卦#明星#LYouTube亮眼的微博视频​,0,0,2
55,04月01日 13:10,https://weibo.com/6411227606/MzXwKxoNL?refer_flag=1001030103_,翎少女,奔跑吧兄弟 雅典娜 圣斗士星矢 真假雅典娜 说好的只选baby呢 陈赫 包贝尔 有头发的包贝尔#娱乐资讯##毛不易演我听八卦##明星婚纱#L翎少女的微博视频​,0,0,0
56,04月01日 13:07,https://weibo.com/7502753009/MzXvtn4CB?refer_flag=1001030103_,果粒芋头泥_,表里不一   是上不了台面做的事没想到在职场上还没待多久自己就成为被窥探和八卦的中心对象我越想越觉得好笑经常挖苦讽刺别人的人内心一定也不好受吧自我安慰木秀于林 风必摧之女明星多少还是要带点争议的 ​,0, 2,0
